conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,cluster
customer_329820,329820,883592,2017-10-20 18:52:16+00:00,@AppleSupport Brightness down the the bottom but 1 hour after my phones at 1% where as before it was at 72% any ideas? Going to be upgrading to a 7 soon,Brightness down the the bottom but 1 hour after my phones at 1% where as before it was at 72% any ideas? Going to be upgrading to a 7 soon,"@329820 We're glad you're here, we'll look into it together. Which iOS version is isntalled? That's in Settings &gt; General &gt; About.",0,17
customer_257968,257968,584663,2017-12-03 18:30:44+00:00,"@AppleSupport I've tried force restart many times but it doesn't help. I managed to enter recovery mode, restore &amp; update to iOS 11.2, but the touch screen still doesn't work.... ☹️","I've tried force restart many times but it doesn't help. I managed to enter recovery mode, restore &amp; update to iOS 11.2, but the touch screen still doesn't work.... ☹️","@257968 Okay, we understand. Please join us in DM so we can get a little more information about your device. https://t.co/GDrqU22YpT",4,3
customer_739947,739947,2618330,2017-11-17 19:15:27+00:00,@AppleSupport Im running the latest firmware i close all of my apps,Im running the latest firmware i close all of my apps,@739947 Got it. Let's go ahead and meet in DM and we'll continue there. https://t.co/GDrqU22YpT,2,1
customer_249129,249129,553611,2017-12-02 16:15:19+00:00,@AppleSupport hi Apple Music fully charged my credit card this month and everything in my settings is saying I have an active Apple Music account but ALL my playlists are gone and I can no longer download music???? https://t.co/0TOMWdT8vD,hi Apple Music fully charged my credit card this month and everything in my settings is saying I have an active Apple Music account but ALL my playlists are gone and I can no longer download music????,"@249129 We'd be glad to take a look at this with you. Have you only tried to download music that was there previously, or have you tried another one at random to see if it will download? Thanks.",0,5
customer_178333,178333,261763,2017-10-05 20:46:05+00:00,"MBP not requiring password during screen saver, ignoring setting, on High Sierra. Anyone else seeing this? cc @AppleSupport","MBP not requiring password during screen saver, ignoring setting, on High Sierra. Anyone else seeing this? cc","@178333 Just to clarify, are you referring to when your Mac wakes from Sleep? https://t.co/eWffTzgeiB Let us know. We'll go from there.",0,11
customer_139961,139961,234633,2017-10-05 05:10:54+00:00,Why is the new iOS 11 literally draining my battery @AppleSupport?,Why is the new iOS 11 literally draining my battery ?,@139961 Please send us a DM and we'll look into this with you. https://t.co/GDrqU22YpT,0,9
customer_714361,714361,2505095,2017-11-15 20:47:12+00:00,@AppleSupport I'm having some problems with connecting my Mac to wifi - can you DM me,I'm having some problems with connecting my Mac to wifi - can you DM me,@714361 We've received your DM. Please look for our reply there.,0,11
customer_627731,627731,2133444,2017-11-08 15:50:34+00:00,@115858 please fix our phones!!! “I️” doesn’t equal “A” and a question mark that isn’t even a real emoji,please fix our phones!!! “I️” doesn’t equal “A” and a question mark that isn’t even a real emoji,@627731 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,0,10
customer_176535,176535,254689,2017-10-05 17:23:08+00:00,@AppleSupport I am using a USB to connect. It worked perfectly over a week ago before I updated iOS.,I am using a USB to connect. It worked perfectly over a week ago before I updated iOS.,@176535 Is the USB cable Apple branded?,2,8
customer_390591,390591,1149878,2017-10-15 17:08:34+00:00,Is anyone facing the problem where ur iPhone rear camera taking blurry images? @AppleSupport #iPhone7 @135834 @135833 @210259,Is anyone facing the problem where ur iPhone rear camera taking blurry images? #iPhone7,"@390591 Hey there. We'd like to help out. Does this happen with only one app, or multiple apps that access the camera?",0,4
customer_412434,412434,1246444,2017-10-26 00:44:36+00:00,@115858 Deleting this tweet thanks to quick follow up by @115858. Let’s hope the 2nd attempt to repair ends on a more positive note  #redemption,Deleting this tweet thanks to quick follow up by . Let’s hope the 2nd attempt to repair ends on a more positive note #redemption,"@412434 We're happy to help. It was a pleasure working with you, and let us know if you need anything else. https://t.co/GDrqU22YpT",0,7
customer_660545,660545,2270045,2017-11-26 13:18:14+00:00,"@AppleSupport Lost around 3 hours of battery backup on full charge after updating from iOS 10 to iOS 11. (iPhone SE)
When will iOS 11 address the battery issues?
#iOS11 #iPhoneSE",Lost around 3 hours of battery backup on full charge after updating from iOS 10 to iOS 11. (iPhone SE) When will iOS 11 address the battery issues? #iOS11 #iPhoneSE,@660545 How long ago was the last update performed? DM with that and your location and we can dig in deeper. https://t.co/GDrqU22YpT,0,9
customer_357259,357259,1002290,2017-10-22 10:56:24+00:00,@115858 after I updated the  software to IOs 11.0.3 for my iPhone 6s Plus I found many of the keynotes presentations are not responding WHY ?,after I updated the software to IOs 11.0.3 for my iPhone 6s Plus I found many of the keynotes presentations are not responding WHY ?,@357259 We'd be happy to see how we can help. What happens when you try to open those presentations?,0,3
customer_527897,527897,1752289,2017-11-07 21:25:37+00:00,"@AppleSupport Yeah, that didn’t fix it. I hope you correct the issue soon.","Yeah, that didn’t fix it. I hope you correct the issue soon.",@527897 Let's take a deeper look into this together. DM us and we'll get started. https://t.co/GDrqU22YpT,2,7
customer_229924,229924,483187,2017-12-01 07:57:48+00:00,"Remember when on iPhones every time you pressed “I” it brought up some weird characters? Now it’s happening when you spell “it”. 

Wtf is wrong with y’all, @115858 ?","Remember when on iPhones every time you pressed “I” it brought up some weird characters? Now it’s happening when you spell “it”. Wtf is wrong with y’all, ?","@229924 We'd like to learn more about what's going on so we can assist. When you have a moment, please send us a DM and we'll continue there: https://t.co/GDrqU22YpT",0,10
customer_717345,717345,2518303,2017-11-16 00:43:44+00:00,"@AppleSupport No error message, cancels abruptly before connecting. Going on 2 hours now. My husband’s phone function is also not working.","No error message, cancels abruptly before connecting. Going on 2 hours now. My husband’s phone function is also not working.",@717345 Got it. Let's try a restart. This article will help with the steps: https://t.co/OWRDHWSt4h,2,12
customer_770216,770216,2751150,2017-11-21 00:33:27+00:00,@AppleSupport pls fix the glitch,pls fix the glitch,@770216 We want to help. DM us detail on the device and OS version you're having the issue on and details on the issue itself. We'll be glad to work with you on resolving any issues you're having. https://t.co/GDrqU22YpT,0,7
customer_122601,122601,1849594,2017-10-18 20:53:25+00:00,"The latest iOS update has shrunk my screen, made my WiFi connection go slower, reduced my battery life and memory space. Cheers @115858","The latest iOS update has shrunk my screen, made my WiFi connection go slower, reduced my battery life and memory space. Cheers","@122601 We're here for you. Send us a DM with more details of what's happening, and your iOS version, and we'll go from there: https://t.co/GDrqU22YpT",0,8
customer_252374,252374,565026,2017-12-03 04:47:23+00:00,@AppleSupport What webmail pages?,What webmail pages?,@252374 Send us a DM and we'll get you a link to check your mail using a web browser on a computer. https://t.co/GDrqU22YpT,10,19
customer_454567,454567,1441992,2017-11-02 03:34:18+00:00,"I charge my phone 3-4 times a day, like @AppleSupport what’s good?","I charge my phone 3-4 times a day, like what’s good?",@454567 We are here to help. DM us your iOS version and we can take a look at this. https://t.co/GDrqU22YpT,0,17
customer_710371,710371,2487129,2017-11-15 15:30:46+00:00,Why is my phone lagging?! @115858 fix this!,Why is my phone lagging?! fix this!,@710371 Thanks for reaching out to us for support. We would love to help you. Please DM us so that we can look into this together. https://t.co/GDrqU22YpT,0,15
customer_490871,490871,1598097,2017-11-05 00:23:23+00:00,"I pre-ordered my mom the iPhone X, we got it and it doesn't turn on at all. Not @115858 or @115714 can help. Wow amazing customer service 🙄","I pre-ordered my mom the iPhone X, we got it and it doesn't turn on at all. Not or can help. Wow amazing customer service 🙄",@490871 We'd be happy to look into it with you! Send us a DM to get started. https://t.co/GDrqU22YpT,0,4
customer_606965,606965,2052379,2017-10-18 23:42:19+00:00,Why the fuck do I need Internet to look at my own pics/vids from my own photo album on my goddamn phone @115858,Why the fuck do I need Internet to look at my own pics/vids from my own photo album on my goddamn phone,@606965 We want to help out with Photos on your iPhone. Are you seeing an error message when you open the app?,0,15
customer_360999,360999,1018555,2017-10-12 12:50:32+00:00,Dear @AppleSupport WHY THE FUCK IS MY PHONE AT 40% 20 MINUTES INTO THE DAY,Dear WHY THE FUCK IS MY PHONE AT 40% 20 MINUTES INTO THE DAY,@360999 We know battery life is important and want to help. DM us about this and we'll continue together there. https://t.co/GDrqU22YpT,0,15
customer_464218,464218,1482438,2017-11-03 01:21:58+00:00,@115858 how could our search algorithm be so bad.  I’m trying to use #spotlight to find the App Store https://t.co/gGQ7uMcp60,how could our search algorithm be so bad. I’m trying to use #spotlight to find the App Store,@464218 Let's look into this further. Do you have Suggestions in Search or in Look Up enabled in Settings &gt; Siri &amp; Search currently?,0,5
customer_466482,466482,2728239,2017-11-20 14:22:31+00:00,@AppleSupport Yeah and when I leave my phone in the home screen as well! It’s really annoying.,Yeah and when I leave my phone in the home screen as well! It’s really annoying.,"@466482 For our next steps, let's pair up in DM. https://t.co/GDrqU22YpT",8,1
customer_604828,604828,2045208,2017-10-04 17:33:37+00:00,@AppleSupport after 11.0.2 update my iphone -6s plus- becomes slow and laggy !!! It’s really annoying 😞,after 11.0.2 update my iphone -6s plus- becomes slow and laggy !!! It’s really annoying 😞,@604828 We're here for you. Does this happen with all apps or just a few? How can you stop the behavior? Restarting or a reset? https://t.co/GDrqU22YpT,0,8
