conversation_id,customer_id,tweet_id,timestamp,customer_text,cleaned_text,next_agent_response,message_position,weak_intent
customer_585588,585588,1977499,2017-11-01 19:43:13+00:00,@115858 @AppleSupport the music app is not producing sound. The other apps produce sound. Can play music but no sound comes out. Help. Thx.,the music app is not producing sound. The other apps produce sound. Can play music but no sound comes out. Help. Thx.,"@585588 We know your music is important, and want to get this working for you. DM us with details about when this started happening. https://t.co/GDrqU22YpT",0,hardware_device
customer_698615,698615,2434677,2017-10-29 10:20:44+00:00,@115858 My iphone7 with the new IOS goes very slow. What a shit is this?,My iphone7 with the new IOS goes very slow. What a shit is this?,@698615 We're here to help!  Please DM us and let us know which specific iOS version you're using. https://t.co/GDrqU22YpT,0,software_update
customer_250900,250900,559785,2017-12-02 21:55:17+00:00,@AppleSupport I didn’t know there was a new update. Will the new update address the battery draining issue with the new one?,I didn’t know there was a new update. Will the new update address the battery draining issue with the new one?,@250900 We recommend updating to the new iOS version. Test the device and send us a DM if you still experience the same issues. https://t.co/GDrqU22YpT,2,battery_charging
customer_156475,156475,172980,2017-11-29 21:09:09+00:00,"@AppleSupport Yea, my MacBook is plugged in and charging. My iPhone X is the only other thing plugged in. It seems to happen more when my iPhone is 10-20% charged - though it does seem to charge fine! https://t.co/sQsPOWQyzj","Yea, my MacBook is plugged in and charging. My iPhone X is the only other thing plugged in. It seems to happen more when my iPhone is 10-20% charged - though it does seem to charge fine!","@156475 Which exact versions of macOS  and iOS are you using? Be sure both devices are updated to their latest versions. Also, does this happen with any other devices that you plug in?",2,battery_charging
customer_400166,400166,2424329,2017-11-14 18:46:01+00:00,@AppleSupport I emailed Apple on Monday after I had been charged £7.99 for Warcraft from the iTunes when it was actually advertised for £4.99. My case number is tel:100349057514. Will I get a refund so I can repurchase the film at the advertised price?Heard nothing yet?,I emailed Apple on Monday after I had been charged £7.99 for Warcraft from the iTunes when it was actually advertised for £4.99. My case number is tel:100349057514. Will I get a refund so I can repurchase the film at the advertised price?Heard nothing yet?,@400166 Hi there. Thanks for reaching out. We can definitely look into this with you. Go ahead and send us a DM. We'll take it from there. https://t.co/GDrqU22YpT,6,purchases_billing
customer_331086,331086,889116,2017-11-25 16:00:35+00:00,Thanks @115858. New iOS update makes my phone 50% SLOWER.,Thanks . New iOS update makes my phone 50% SLOWER.,"@331086 We know how important the performance of your iPhone is. Please send us a DM telling us which iPhone you have, and when you first noticed the change in performance. Also, let us know of any troubleshooting steps you've already worked through. https://t.co/GDrqU22YpT",0,software_update
customer_481395,481395,1557331,2017-11-04 02:17:11+00:00,@AppleSupport CAN YALL FIX THE I️ SHIT ON THE KEYBOARD. Fuck.,CAN YALL FIX THE I️ SHIT ON THE KEYBOARD. Fuck.,@481395 Thanks for reaching out to us for support. Check out https://t.co/xU1AGHStV6 https://t.co/GDrqU22YpT,2,keyboard_input
customer_250684,250684,559199,2017-12-02 21:27:12+00:00,"@AppleSupport I upgraded to High Sierra yesterday, now Mail will not accept my passwords for a Yahoo and SBCGlobal account. Frustrating, and I haven't found a fix. Please help!","I upgraded to High Sierra yesterday, now Mail will not accept my passwords for a Yahoo and SBCGlobal account. Frustrating, and I haven't found a fix. Please help!",@250684 We'd be happy to assist today. Send us a DM to get started. https://t.co/GDrqU22YpT,0,account_icloud
customer_331949,331949,2727030,2017-11-20 05:01:36+00:00,"I have an issue with my ipad. The battery is low, I try to charge it but it doesn't charge. It keep saying ""uncertified cable""  @AppleSupport","I have an issue with my ipad. The battery is low, I try to charge it but it doesn't charge. It keep saying ""uncertified cable""","@331949 We're glad to help. Does this happen with more than one cable? Also, are you using the cable that came with your device?",0,battery_charging
customer_735164,735164,2596453,2017-11-17 03:06:07+00:00,"So many problems with my iPhone 7 after updating, messages saying I have a new text but won’t show until I restart my phone, I go to call someone and it just ends, freezing all the time, pictures are now all out of order, what is going on!!! @AppleSupport","So many problems with my iPhone 7 after updating, messages saying I have a new text but won’t show until I restart my phone, I go to call someone and it just ends, freezing all the time, pictures are now all out of order, what is going on!!!",@735164 Let us help. Please meet us in DM. https://t.co/GDrqU22YpT,0,messaging
customer_574477,574477,1930553,2017-11-12 04:00:12+00:00,"@AppleSupport Hi! I’m getting the “Cannot connect to App Store” error, too. I’ve checked the date settings, WiFi is OK... IPhone 7Plus. Also, why don’t we have “¡” and “¿” in our Spanish keyboard? You need to improve the select option, as well because it doesn’t work smoothly https://t.co/k12Vruoon3","Hi! I’m getting the “Cannot connect to App Store” error, too. I’ve checked the date settings, WiFi is OK... IPhone 7Plus. Also, why don’t we have “¡” and “¿” in our Spanish keyboard? You need to improve the select option, as well because it doesn’t work smoothly",@574477 We want to look a little deeper into this with you. Here's a link to DM us. https://t.co/GDrqU22YpT,0,keyboard_input
customer_170659,170659,229200,2017-10-13 01:32:22+00:00,@AppleSupport Updated 👍🏻 but problem still persisting,Updated 👍🏻 but problem still persisting,"@170659 Let's meet up in DM and look into this in a bit more detail. Click on this link, and we'll pick up there. https://t.co/GDrqU22YpT",4,software_update
customer_667924,667924,2301457,2017-11-12 14:31:41+00:00,"For real, the latest @115858 update is KILLER on iPhone battery life. Twice now my phone has gone from full to dead “mysteriously” within an hour.","For real, the latest update is KILLER on iPhone battery life. Twice now my phone has gone from full to dead “mysteriously” within an hour.",@667924 We can help. Which iOS version are you updated to? Let us know in DM. https://t.co/GDrqU22YpT,0,battery_charging
customer_334358,334358,902988,2017-10-20 00:24:03+00:00,@AppleSupport Yesterday or day before.,Yesterday or day before.,"@334358 Are there any steps you went through, in order to temporarily bring back the device's normal functionality? https://t.co/GDrqU2kzhr",2,hardware_device
customer_600729,600729,2031590,2017-11-07 04:10:08+00:00,@115858 thank you for killing my battery life with that last update.,thank you for killing my battery life with that last update.,"@600729 That's not the experience we want you to have, Which device is this on? Reply in DM so we can dig deeper. https://t.co/GDrqU22YpT",0,battery_charging
customer_726019,726019,661654,2017-11-16 15:14:23+00:00,@AppleSupport @115858 @AppleSupport  first time in life I am excited abt the one+ launch tonight! Thanks to Apple for the glorious 6years and glitchy 7th year. Facing signal issues in my iPhone 7Plus(phone still in warranty)  for the past 3 months and no proper response frm Apple India,first time in life I am excited abt the one+ launch tonight! Thanks to Apple for the glorious 6years and glitchy 7th year. Facing signal issues in my iPhone 7Plus(phone still in warranty) for the past 3 months and no proper response frm Apple India,@726019 Let's look into these signal issues together. Let us know in DM which iOS version you're running on your iPhone. You can view the version in Settings &gt; General &gt; About. https://t.co/GDrqU22YpT,0,repair_support
customer_391476,391476,1153873,2017-10-24 17:09:38+00:00,@AppleSupport my phone is so slow so the new iOS update? Only on text messages though? Why is this?,my phone is so slow so the new iOS update? Only on text messages though? Why is this?,@391476 We understand how important your Messages app is. Does this happen when you compose a new text message? Have you tried restarting?,0,messaging
customer_460484,460484,1466921,2017-11-02 17:24:02+00:00,@AppleSupport can you help me check my battery life,can you help me check my battery life,@460484 Sure! We can help with that. Please DM us. https://t.co/GDrqU22YpT,0,battery_charging
customer_432095,432095,1338044,2017-10-27 08:33:11+00:00,@AppleSupport is there a way to turn off the little preview you get when you screenshot on 11.0.3 ????,is there a way to turn off the little preview you get when you screenshot on 11.0.3 ????,"@432095 Hi! There's not a way to disable that feature. To submit feedback/suggestions about it, click here: https://t.co/eTPVYVFyd8",2,hardware_device
customer_778877,778877,2790707,2017-11-21 20:07:41+00:00,"@applesupport in store, with receipt, 3rd party retailer @2116 doesn't scan Serial Numbers for every sale, so Genius refusing to accept my receipt as can't prove it is valid for my Powerbeats... It's receipt with DOP, payment confirmation andmodel...","in store, with receipt, 3rd party retailer doesn't scan Serial Numbers for every sale, so Genius refusing to accept my receipt as can't prove it is valid for my Powerbeats... It's receipt with DOP, payment confirmation andmodel...","@778877 We've received your DM, and we'll continue with you there. Be on the lookout for a reply.",0,repair_support
